index,window_offset,abs_start_sample,abs_end_sample,time_start_ms,time_end_ms,detected_repetitions,sample_clock_error_ppm,cfo_hz,sfd_name,sfd_correlation,phr_secded_pass,psdu_length_bytes,fcs_received,fcs_calculated,fcs_pass,payload_hex
777,470672768,470672365,470922553,638.390252,638.729591,96,-0.000000,-5285.265901,"Decawave DW-8",0.024415,0,1,0x0000,0x0000,0,""
778,472824832,472827084,473058745,641.312777,641.626987,262,0.000000,-1658.339137,"Decawave DW-8",0.951395,1,12,0xE4D7,0xE4D7,1,"6188EDF2F00200010000D7E4"
779,473115520,473117772,473349433,641.707048,642.021258,262,0.000000,-1658.339185,"Decawave DW-8",0.951394,1,12,0xE4D7,0xE4D7,1,"6188EDF2F00200010000D7E4"
780,473503744,473505996,473737657,642.233610,642.547820,262,0.000000,-1658.339123,"Decawave DW-8",0.951395,1,12,0xE4D7,0xE4D7,1,"6188EDF2F00200010000D7E4"
781,473891968,473894220,474125881,642.760173,643.074383,262,0.000000,-1696.878272,"Decawave DW-8",0.951559,1,12,0x6E07,0x6E07,1,"6188EEF2F00200010000076E"
782,474448160,474450411,474682072,643.514555,643.828765,262,-0.000000,-1677.220287,"Decawave DW-8",0.951204,1,12,0x0E1D,0x0E1D,1,"6188F2F2F002000100001D0E"
783,474811168,474810781,475081755,644.003338,644.370870,129,0.000000,-909.628908,"Decawave DW-8",0.028467,1,58,0x53DA,0x79DC,0,"0D0F21B660DDED381FE1C56C1623A47C71293CA82A720436229F4D10A78A8F8DD962C57210CA4D7709715DCA7825F1CB85800551AE6B8B95DA53"
784,475197536,475199787,475431448,644.530961,644.845171,262,-0.000000,-1677.220351,"Decawave DW-8",0.951203,1,12,0x0E1D,0x0E1D,1,"6188F2F2F002000100001D0E"
785,475826336,475828588,476060249,645.383827,645.698037,262,0.000000,-1660.483787,"Decawave DW-8",0.951646,1,12,0x8FA2,0x8FA2,1,"6188F3F2F00200010000A28F"
786,476312096,476311908,476562096,646.039372,646.378711,146,0.000000,-2978.158393,"Decawave DW-8",0.034431,0,46,0x0000,0x0000,0,""
787,476554016,476556268,476787929,646.370806,646.685017,262,0.000000,-1684.768972,"Decawave DW-8",0.951689,1,12,0x9213,0x9213,1,"6188F5F2F002000100001392"
788,478821088,478823340,479055001,649.445719,649.759930,262,0.000000,-1667.600955,"Decawave DW-8",0.950902,1,12,0x3E10,0x3E10,1,"6188FCF2F00200010000103E"
789,479160544,479162796,479394457,649.906136,650.220346,262,0.000000,-1667.600899,"Decawave DW-8",0.950903,1,12,0x3E10,0x3E10,1,"6188FCF2F00200010000103E"
790,479352832,479352427,479602615,650.163340,650.502679,129,0.000000,100.642724,"Decawave DW-8",0.027236,0,91,0x0000,0x0000,0,""
791,480367232,480369484,480601145,651.542811,651.857022,262,0.000000,-1665.484306,"Decawave DW-8",0.951852,1,12,0xC756,0xC756,1,"618801F2F0020001000056C7"
792,480804224,480806476,481038137,652.135520,652.449730,262,0.000000,-1665.484338,"Decawave DW-8",0.951851,1,12,0xC756,0xC756,1,"618801F2F0020001000056C7"
793,481094912,481097164,481328825,652.529791,652.844001,262,0.000000,-1665.484273,"Decawave DW-8",0.951852,1,12,0xC756,0xC756,1,"618801F2F0020001000056C7"
794,481531904,481531716,481845041,653.119189,653.544164,251,0.000000,-1856.342800,"Decawave DW-8",0.037663,1,108,0xACE3,0xF1EE,0,"111E1C7B64460A1A5E4D493EE3B0AA8C04CA407C8A01E210BA44789622875442E47DB7E8DA35F7D7CDB4AAA537C7ACDC0812B317008F2333864025141DE704DC43356622922C0730091059E19A8E7A6054F8120CF10C92B70869C72923CA906CDA5D045F751BDCEA4538E3AC"
795,481920128,481919940,482243099,653.645752,654.084064,238,-0.000000,-1991.824640,"Decawave DW-8",0.041071,1,121,0xB081,0x8B9B,0,"66282F2263B4E29F33B96B9AC5D428BEC88A0B6730484C0DB93805976F2C799861A0FA15690C6C245AFB441919D1B194B079AB42DE231670E48346A4D80532C61D8203719900EE1F1992766E30BB82E74A50A12358676C59732AD8080223ECB348029238AB528336EF45E421B3DB225DBE5AA670210BBA81B0"
796,483126816,483126628,483376816,655.282427,655.621766,143,-0.000000,-3072.658665,"Decawave DW-8",0.025956,0,92,0x0000,0x0000,0,""
797,484275232,484277484,484509145,656.843376,657.157586,262,0.000000,-1676.825303,"Decawave DW-8",0.951263,1,12,0x603A,0x603A,1,"61880AF2F002000100003A60"
798,485029888,485029485,485253587,657.863342,658.167300,129,0.000000,82.575441,"Decawave DW-8",0.022603,1,2,0x06B0,0x0000,0,"B006"
799,485635808,485638060,485869721,658.688775,659.002985,262,0.000000,-1670.236530,"Decawave DW-8",0.951058,1,12,0x1D91,0x1D91,1,"618810F2F00200010000911D"
800,485975264,485977516,486209177,659.149192,659.463402,262,0.000000,-1670.236576,"Decawave DW-8",0.951057,1,12,0x1D91,0x1D91,1,"618810F2F00200010000911D"
801,486167584,486167147,486417335,659.406395,659.745734,126,0.000000,-890.706564,"Decawave DW-8",0.028377,0,39,0x0000,0x0000,0,""
802,486543776,486546028,486777689,659.920285,660.234496,262,0.000000,-1670.236683,"Decawave DW-8",0.951056,1,12,0x1D91,0x1D91,1,"618810F2F00200010000911D"
803,486751712,486753964,486985625,660.202317,660.516527,262,0.000000,-1670.236634,"Decawave DW-8",0.951056,1,12,0x1D91,0x1D91,1,"618810F2F00200010000911D"
804,487139936,487142188,487373849,660.728879,661.043089,262,0.000000,-1674.070442,"Decawave DW-8",0.951189,1,12,0x9C2E,0x9C2E,1,"618811F2F002000100002E9C"
805,487528160,487530412,487762073,661.255442,661.569652,262,0.000000,-1676.537019,"Decawave DW-8",0.951315,1,12,0x16FE,0x16FE,1,"618812F2F00200010000FE16"
806,487867616,487869868,488101529,661.715858,662.030069,262,0.000000,-1671.065998,"Decawave DW-8",0.951109,1,12,0x9741,0x9741,1,"618813F2F002000100004197"
807,488249088,488251340,488483001,662.233263,662.547473,262,0.000000,-1669.943224,"Decawave DW-8",0.950988,1,12,0x8AF0,0x8AF0,1,"618815F2F00200010000F08A"
808,488637312,488639564,488871225,662.759825,663.074036,262,0.000000,-1669.943211,"Decawave DW-8",0.950988,1,12,0x8AF0,0x8AF0,1,"618815F2F00200010000F08A"
809,489025536,489027788,489259449,663.286388,663.600598,262,0.000000,-1687.056200,"Decawave DW-8",0.950904,1,12,0x0020,0x0020,1,"618816F2F002000100002000"
810,489413760,489416012,489647673,663.812950,664.127161,262,0.000000,-1677.576516,"Decawave DW-8",0.951581,1,12,0x819F,0x819F,1,"618817F2F002000100009F81"
811,490706944,490706542,490956730,665.563344,665.902683,129,-0.000000,-3979.151594,"Decawave DW-8",0.023044,0,31,0x0000,0x0000,0,""
812,491680832,491683084,491914745,666.887863,667.202074,262,0.000000,-1676.965590,"Decawave DW-8",0.950603,1,12,0xAC23,0xAC23,1,"61881FF2F0020001000023AC"
813,492069056,492071308,492302969,667.414426,667.728636,262,0.000000,-1676.965653,"Decawave DW-8",0.950603,1,12,0xAC23,0xAC23,1,"61881FF2F0020001000023AC"
814,492408512,492410763,492642424,667.874841,668.189052,262,-0.000000,-1676.965614,"Decawave DW-8",0.950603,1,12,0xAC23,0xAC23,1,"61881FF2F0020001000023AC"
815,492796736,492798988,493030649,668.401405,668.715616,262,0.000000,-1676.533317,"Decawave DW-8",0.951451,1,12,0xF019,0xF019,1,"618820F2F0020001000019F0"
816,494100960,494103212,494334873,670.170372,670.484583,262,0.000000,-1688.993102,"Decawave DW-8",0.951006,1,12,0xE6C7,0xE6C7,1,"618824F2F00200010000C7E6"
817,494342880,494345132,494576793,670.498497,670.812708,262,0.000000,-1688.993068,"Decawave DW-8",0.951006,1,12,0xE6C7,0xE6C7,1,"618824F2F00200010000C7E6"
818,494885568,494885473,495114115,671.231382,671.541497,108,-0.000000,-5241.547458,"Decawave DW-8",0.025664,1,8,0x630A,0x0A35,0,"877101F381E00A63"
819,495168096,495167908,495472152,671.614459,672.027116,236,0.000000,-2145.657460,"Decawave DW-8",0.031645,1,96,0x1A8F,0x448A,0,"9DC257F810761DA525418AA8495382CD9C9FF482A07A07938C50F03B1BB0012A9C2027194608DED9D10E4B341C1423609055E6FDBB47F12A5FE11F07DB6DD49D2BCB836AE4BA081384F66DFF98AE08F0AB00B311A24C607CE462C0F6326B8F1A"
820,497161376,497163627,497395288,674.321326,674.635536,262,-0.000000,-1659.255698,"Decawave DW-8",0.951211,1,12,0xC014,0xC014,1,"61882EF2F0020001000014C0"
821,497897888,497900139,498131800,675.320284,675.634494,262,-0.000000,-1659.255737,"Decawave DW-8",0.951210,1,12,0xC014,0xC014,1,"61882EF2F0020001000014C0"
822,498114080,498116332,498347993,675.613515,675.927725,262,0.000000,-1659.255713,"Decawave DW-8",0.951210,1,12,0xC014,0xC014,1,"61882EF2F0020001000014C0"
823,498502304,498504556,498736217,676.140077,676.454287,262,0.000000,-1685.821349,"Decawave DW-8",0.950964,1,12,0x41AB,0x41AB,1,"61882FF2F00200010000AB41"
824,499033280,499032893,499339420,676.856680,677.272434,129,0.000000,-2888.693781,"Decawave DW-8",0.035703,1,99,0x81A5,0xCA29,0,"12F48C7D8E1518036B0969A259006173F426BA3104D3A9982E75B15045DAEFD52A84EAE3BC960DBD48671A4DAA1F68A3C1FCB40560C0D317B7B08F920933BB312539C41D8883B2A8AE967D45CA94C2E6A63453AC073E564420739951500045EA7DA581"
825,499611456,499613708,499845369,677.644461,677.958671,262,0.000000,-1678.047388,"Decawave DW-8",0.951955,1,12,0x21B1,0x21B1,1,"618833F2F00200010000B121"
826,500145984,500145796,500467453,678.366151,678.802426,159,0.000000,-936.930060,"Decawave DW-8",0.044103,1,119,0xFB22,0xEA94,0,"A4F79FC19CBD95DA11E6324B6E8A96B42C616A77469E50002EE0E475833C22A0A751B59B3EDF55FC5915B1519B1E235903E58139CA48D924CE5F5A88C9CFE8916ECE76A0057117D607B557E241DDD8EA23208EB3117D4F30F21DD64F423976203662EA26FF1D3AEE0EE828142436BDA2507C5A90A322FB"
827,500534208,500534020,500815589,678.892714,679.274616,146,0.000000,-768.060463,"Decawave DW-8",0.044548,1,72,0x1F01,0xE2DE,0,"C5F1C59D2622C11FC2322964924D61F060459A141E94838EE982B1F886B5B941A0BFD0C045DC88400E15B1234AB6C5DD001B49D6FCC34629FF1825F74B37402902145DC0F54B011F"
828,501304128,501303716,501553904,679.936681,680.276020,129,-0.000000,-2421.191206,"Decawave DW-8",0.028360,0,68,0x0000,0x0000,0,""
829,503574944,503574539,503885597,683.016682,683.438581,129,0.000000,99.134384,"Decawave DW-8",0.019801,1,105,0x88F7,0xCEE0,0,"E2402080094052954054AA091C0AAA701784DAAA1A8698C17F428669849560443D9BBC91B93CCD8DBBAF4FAF53A709BD37C80DB5B93F100C509B12AC85F514399538A52A000E429A146CF026D50C91583882E1F9C80FE18E6D14C0985B384B2579AA10C1FAB7F7F788"
830,504345824,504345735,504621260,684.062683,684.436388,110,-0.000000,-5009.397132,"Decawave DW-8",0.036308,1,64,0xAAA7,0x269D,0,"999B1161E057CBF51C001C74FC6B06A484C62080508C203B18D217434CCD1B199400E132CBEE053463A3E92D6468A70DC85E4567E66371401DB2A2826119A7AA"
831,505097504,505097424,505347612,685.082227,685.421566,117,0.000000,-3963.104178,"Decawave DW-8",0.036374,0,97,0x0000,0x0000,0,""
832,505414560,505416812,505648473,685.515424,685.829635,262,0.000000,-1670.903270,"Decawave DW-8",0.950988,1,12,0x2877,0x2877,1,"618842F2F002000100007728"
833,505705248,505707500,505939161,685.909695,686.223905,262,0.000000,-1670.903224,"Decawave DW-8",0.950988,1,12,0x2877,0x2877,1,"618842F2F002000100007728"
834,506044704,506046956,506278617,686.370112,686.684322,262,0.000000,-1662.569146,"Decawave DW-8",0.951794,1,12,0xA9C8,0xA9C8,1,"618843F2F00200010000C8A9"
835,506989120,506991372,507223033,687.651058,687.965268,262,0.000000,-1690.782453,"Decawave DW-8",0.951279,1,12,0xBF16,0xBF16,1,"618847F2F0020001000016BF"
836,507348928,507351180,507582841,688.139079,688.453289,262,0.000000,-1690.782542,"Decawave DW-8",0.951278,1,12,0xBF16,0xBF16,1,"618847F2F0020001000016BF"
837,508497344,508499596,508731257,689.696718,690.010928,262,0.000000,-1709.724960,"Decawave DW-8",0.951696,1,12,0x8474,0x8474,1,"61884BF2F002000100007484"
838,509252000,509254252,509485913,690.720285,691.034496,262,0.000000,-1689.683155,"Decawave DW-8",0.951247,1,12,0x187A,0x187A,1,"61884CF2F002000100007A18"
839,510389696,510389259,510639447,692.259737,692.599076,126,0.000000,-321.233221,"Decawave DW-8",0.032160,0,16,0x0000,0x0000,0,""
840,510765888,510768139,510999800,692.773626,693.087836,262,-0.000000,-1683.596768,"Decawave DW-8",0.951289,1,12,0xF9DF,0xF9DF,1,"618851F2F00200010000DFF9"
841,510973824,510976075,511207736,693.055657,693.369868,262,-0.000000,-1683.596824,"Decawave DW-8",0.951289,1,12,0xF9DF,0xF9DF,1,"618851F2F00200010000DFF9"
842,511362048,511364300,511595961,693.582221,693.896431,262,0.000000,-1683.596754,"Decawave DW-8",0.951289,1,12,0xF9DF,0xF9DF,1,"618851F2F00200010000DFF9"
843,511847808,511847620,512097809,694.237766,694.577106,200,0.000000,-1019.315830,"Decawave DW-8",0.039853,0,16,0x0000,0x0000,0,""
844,512089728,512091980,512323641,694.569200,694.883411,262,0.000000,-1678.452030,"Decawave DW-8",0.951645,1,12,0xF2B0,0xF2B0,1,"618853F2F00200010000B0F2"
845,513247648,513249900,513481561,696.139730,696.453940,262,0.000000,-1653.521623,"Decawave DW-8",0.951404,1,12,0x65D1,0x65D1,1,"618856F2F00200010000D165"
846,513810208,513809749,514075431,696.899074,697.259428,107,0.000000,1055.013213,"Decawave DW-8",0.034581,1,51,0x4D70,0x56ED,0,"24906F19212F5E7AD0410E308E587B8BE87C2CF79426A0054BC4CAEA8240F94A3A0C7331DA415440322F5643A579EEAE8E704D"
847,514929056,514928654,515178842,698.416686,698.756025,129,-0.000000,-3447.109235,"Decawave DW-8",0.029295,0,6,0x0000,0x0000,0,""
848,516066720,516068972,516300633,699.963341,700.277551,262,0.000000,-1681.937278,"Decawave DW-8",0.951378,1,12,0xC9D2,0xC9D2,1,"61885FF2F00200010000D2C9"
849,516291168,516293420,516525081,700.267768,700.581978,262,0.000000,-1681.937291,"Decawave DW-8",0.951378,1,12,0xC9D2,0xC9D2,1,"61885FF2F00200010000D2C9"
850,516728160,516727972,516978160,700.857167,701.196506,253,0.000000,-1403.522378,"Decawave DW-8",0.018380,0,31,0x0000,0x0000,0,""
851,517018848,517021100,517252761,701.254747,701.568958,262,0.000000,-1650.879139,"Decawave DW-8",0.951533,1,12,0x95E8,0x95E8,1,"618860F2F00200010000E895"
852,517210080,517209981,517435603,701.510933,701.816953,115,0.000000,-2631.265559,"Decawave DW-8",0.020393,1,4,0xA1CD,0xD92E,0,"0DCACDA1"
853,517553376,517553188,517812821,701.976438,702.328588,162,-0.000000,-2155.396288,"Decawave DW-8",0.033905,1,43,0x1EA6,0x0076,0,"BEC99844BB0CC723D945552B041148A3A3F0C531EE251901258CAFC9F8AAA3C8B089AE0BE49BAC3A2BA61E"
854,518564992,518567244,518798905,703.351839,703.666050,262,0.000000,-1685.389113,"Decawave DW-8",0.951649,1,12,0x0289,0x0289,1,"618865F2F002000100008902"
855,519001984,519001796,519321933,703.941238,704.375452,249,-0.000000,-1289.489792,"Decawave DW-8",0.035271,1,117,0xEB0E,0x3633,0,"21403E2E4A59D92C92B1D361BA88CEE46C5985ABE79B9B8F11B2E123BAFAC30423B3E61045B59C7780E0B0B327D441344A17CCAD99C34CC10C4122DB1D16F079C1405C56D43D2831BE383822E27FBFBFA6A14B096FADF38F81FD5A12AFF82E5500C2F98F05A31BFF5EC15E0B6346246224C35B0EEB"
856,519341440,519343692,519575353,704.404964,704.719175,262,0.000000,-1678.966267,"Decawave DW-8",0.951599,1,12,0x8859,0x8859,1,"618866F2F002000100005988"
857,519619776,519622028,519853689,704.782482,705.096692,262,0.000000,-1656.876634,"Decawave DW-8",0.951218,1,12,0xB33B,0xB33B,1,"61886AF2F002000100003BB3"
858,522120000,522122252,522353913,708.173627,708.487838,262,0.000000,-1664.134465,"Decawave DW-8",0.950810,1,12,0xA5E5,0xA5E5,1,"61886EF2F00200010000E5A5"
859,522724416,522726668,522958329,708.993419,709.307629,262,0.000000,-1710.358729,"Decawave DW-8",0.951343,1,12,0x245A,0x245A,1,"61886FF2F002000100005A24"
860,523255392,523255005,523577421,709.710022,710.147327,129,0.000000,-2922.743442,"Decawave DW-8",0.030492,1,120,0x5D52,0x72E3,0,"8081345632096D00895E22B260F75084FC8954304761FBC0C8D46405E24E5EB25067AE804980193C0741A01E4C3443C2285F9F6D651A6AEF98C743A8069F332006381829800CC15AF20DBE41C0AF3192D6B80D1B46CC6AC210004108C9AE89740EE7E02E72C580F7EB8918A8332C363945D757D181C7525D"
861,523642528,523644780,523876441,710.238688,710.552898,262,0.000000,-1666.374214,"Decawave DW-8",0.950484,1,12,0xD84E,0xD84E,1,"618874F2F002000100004ED8"
862,523833568,523835820,524067481,710.497803,710.812013,262,0.000000,-1666.374166,"Decawave DW-8",0.950484,1,12,0xD84E,0xD84E,1,"618874F2F002000100004ED8"
863,524221792,524224044,524455705,711.024365,711.338576,262,0.000000,-1666.374159,"Decawave DW-8",0.950484,1,12,0xD84E,0xD84E,1,"618874F2F002000100004ED8"
864,524756320,524756132,525053585,711.746056,712.149502,146,0.000000,-716.996187,"Decawave DW-8",0.031602,1,87,0x464C,0x253B,0,"7E73590821C1F88D04E0D4401FAB3C4ED20556D881C44A4EC41651E36D5FD4410A020B9160E4A24DF14CF89B3566391BF4D711A9455D3D36804411AC733CA4300008FD38F0792C5B990CBE056C432C4CD93A98D6864C46"
865,525526240,525525828,525776016,712.790023,713.129362,129,-0.000000,-3456.513752,"Decawave DW-8",0.023623,0,49,0x0000,0x0000,0,""
866,525774688,525776940,526008601,713.130615,713.444826,262,0.000000,-1657.650024,"Decawave DW-8",0.950732,1,12,0x529E,0x529E,1,"618877F2F002000100009E52"
867,527030144,527029956,527254805,714.830127,715.135098,142,0.000000,-3517.734680,"Decawave DW-8",0.027931,1,3,0x651B,0x90A9,0,"D41B65"
868,527436576,527438827,527670488,715.384694,715.698904,262,-0.000000,-1670.260547,"Decawave DW-8",0.951475,1,12,0x744D,0x744D,1,"61887DF2F002000100004D74"
869,527797056,527799308,528030969,715.873627,716.187838,262,0.000000,-1694.552985,"Decawave DW-8",0.950400,1,12,0x7F22,0x7F22,1,"61887FF2F00200010000227F"
870,528090528,528090340,528362824,716.268365,716.637945,242,0.000000,-1851.164089,"Decawave DW-8",0.032148,1,60,0xDB6C,0x2F53,0,"842A896ABB4B28600EB9BDEAD449CC2E243CB3DD1599015807A1090B3938A67F9B819832180352C88517A0F0C3AA669D024702A33F83AD1BB9C66CDB"
871,528527520,528527332,528777521,716.861073,717.200414,164,0.000000,-2972.511867,"Decawave DW-8",0.043813,0,117,0x0000,0x0000,0,""
872,528866976,528866788,529167263,717.321490,717.729035,216,0.000000,-1933.827552,"Decawave DW-8",0.033499,1,91,0x6227,0xF153,0,"093C89690F71D215719610B68C00156778847B1D39E3A5F913A6A437D2866F1E040ADB9B1FA2F4544F030CF45A388466A786BB54484402E87814E466300FEA3086187151685AE0D700A0473D5C4656222606147903794441052762"
873,529689408,529689003,529939191,718.436690,718.776029,129,0.000000,-2414.450597,"Decawave DW-8",0.033558,0,69,0x0000,0x0000,0,""
874,529927360,529929612,530161273,718.763037,719.077247,262,0.000000,-1657.695061,"Decawave DW-8",0.951219,1,12,0x8664,0x8664,1,"618882F2F002000100006486"
875,530364352,530364164,530625316,719.352436,719.706646,238,-0.000000,-1343.901208,"Decawave DW-8",0.042034,1,45,0x37B0,0xAEB2,0,"20D70040D73134CEBB04D0CF0A3650534451AA95CABD223422A70247D9A2A3B666DC940639A98B18EBAD18B037"
876,530655040,530657292,530888953,719.750016,720.064227,262,0.000000,-1696.246951,"Decawave DW-8",0.951245,1,12,0x9BD5,0x9BD5,1,"618884F2F00200010000D59B"
877,531189568,531189380,531439568,720.471707,720.811046,147,0.000000,-2214.356625,"Decawave DW-8",0.041570,0,50,0x0000,0x0000,0,""
878,531571040,531573292,531804953,720.992421,721.306631,262,0.000000,-1684.695384,"Decawave DW-8",0.951112,1,12,0x1105,0x1105,1,"618887F2F002000100000511"
879,531861728,531861540,532111728,721.383382,721.722721,260,-0.000000,-1576.821305,"Decawave DW-8",0.333244,0,20,0x0000,0x0000,0,""
880,532719456,532721708,532953369,722.550060,722.864270,262,0.000000,-1639.374240,"Decawave DW-8",0.951384,1,12,0xB669,0xB669,1,"61888CF2F0020001000069B6"
881,533474112,533476364,533708025,723.573627,723.887838,262,0.000000,-1639.374258,"Decawave DW-8",0.951384,1,12,0xB669,0xB669,1,"61888CF2F0020001000069B6"
882,534611808,534611371,534886890,725.113079,725.486776,126,0.000000,-2945.699828,"Decawave DW-8",0.030792,1,64,0x7F1C,0x8A87,0,"067465D9F8848ADA1D075C36E21FDCD8FC34E0ADDC9132295DC269FB00E84668D53874349981D05C9629740DC339A38E8B60EC24A7761489FC6ECCBA194A1C7F"
883,534988000,534990252,535221913,725.626969,725.941180,262,0.000000,-1660.898736,"Decawave DW-8",0.951989,1,12,0x57CC,0x57CC,1,"618891F2F00200010000CC57"
884,535195936,535198188,535429849,725.909001,726.223211,262,0.000000,-1660.898802,"Decawave DW-8",0.951988,1,12,0x57CC,0x57CC,1,"618891F2F00200010000CC57"
885,535584160,535586412,535818073,726.435563,726.749773,262,0.000000,-1660.898741,"Decawave DW-8",0.951989,1,12,0x57CC,0x57CC,1,"618891F2F00200010000CC57"
886,536069920,536069732,536319921,727.091108,727.430448,200,0.000000,-857.509156,"Decawave DW-8",0.040195,0,88,0x0000,0x0000,0,""
887,536311840,536314092,536545753,727.422542,727.736753,262,0.000000,-1692.936998,"Decawave DW-8",0.951407,1,12,0x5CA3,0x5CA3,1,"618893F2F00200010000A35C"
888,536700064,536702315,536933976,727.949103,728.263314,262,-0.000000,-1667.105592,"Decawave DW-8",0.951528,1,12,0xC0AD,0xC0AD,1,"618894F2F00200010000ADC0"
889,537088288,537090540,537322201,728.475667,728.789878,262,0.000000,-1699.854531,"Decawave DW-8",0.951942,1,12,0x4112,0x4112,1,"618895F2F002000100001241"
890,537469760,537472012,537703673,728.993072,729.307282,262,0.000000,-1686.384302,"Decawave DW-8",0.951892,1,12,0x4A7D,0x4A7D,1,"618897F2F002000100007D4A"
891,538790016,538792268,539023929,730.783784,731.097994,262,0.000000,-1668.219165,"Decawave DW-8",0.951131,1,12,0x711F,0x711F,1,"61889BF2F002000100001F71"
892,539151168,539153420,539385081,731.273627,731.587838,262,0.000000,-1668.219221,"Decawave DW-8",0.951130,1,12,0x711F,0x711F,1,"61889BF2F002000100001F71"
893,540288832,540291084,540522745,732.816683,733.130893,262,0.000000,-1676.315484,"Decawave DW-8",0.951424,1,12,0x3BFB,0x3BFB,1,"6188A0F2F00200010000FB3B"
894,540999040,541001292,541232953,733.779964,734.094175,262,0.000000,-1676.315472,"Decawave DW-8",0.951424,1,12,0x3BFB,0x3BFB,1,"6188A0F2F00200010000FB3B"
895,541240960,541243212,541474873,734.108089,734.422300,262,0.000000,-1676.315371,"Decawave DW-8",0.951425,1,12,0x3BFB,0x3BFB,1,"6188A0F2F00200010000FB3B"
896,541432192,541432093,541666035,734.364275,734.681580,115,0.000000,-3970.030931,"Decawave DW-8",0.025042,1,15,0x2B94,0xF81D,0,"7EAD3429ABF49AF8DC83F28853942B"
